Genre,Article Name,Model,coverage_score,covered_points,partial_points,missing_points,total_key_points,sentiment_shift,keyword_overlap,similarity,framing_label,missing_important_topics,faithfulness_score,supported,contradictions,neutral,total_summary_sentences,contradiction_rate,sentence_level_nli,point_results,note
Unknown,Tim Cook says Apple Maps release was a 'really big mistake',Gemini,0.0,0,0,7,7,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Tim Cook while reflecting on his tenure in the April 21st Town Hall claims that Apple Maps and other products were a big mistake."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He says Apple Maps was not ready, and their team pushed Apple users to use other apps because they were better than Apple Maps."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Apple Maps relesaed in 2012 was rushed to meet societal complaints and demands, but when it was released it was very buggy."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He claims that they now the best map and they learned from that mistake."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Cook is stepping down soon."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Additionally, Cook claimed that the unreleased AirPower wireless charging mat and attempts for a self-driving car were also mistakes he had made in leadership."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Cook also reflected on his accomplishments and said that there were many but the release of the Apple Watch was his most proud because the Apple Watch can save lives."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Tim Cook says Apple Maps release was a 'really big mistake',Grok,0.0,0,0,7,7,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Tim Cook while reflecting on his tenure in the April 21st Town Hall claims that Apple Maps and other products were a big mistake."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He says Apple Maps was not ready, and their team pushed Apple users to use other apps because they were better than Apple Maps."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Apple Maps relesaed in 2012 was rushed to meet societal complaints and demands, but when it was released it was very buggy."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He claims that they now the best map and they learned from that mistake."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Cook is stepping down soon."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Additionally, Cook claimed that the unreleased AirPower wireless charging mat and attempts for a self-driving car were also mistakes he had made in leadership."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Cook also reflected on his accomplishments and said that there were many but the release of the Apple Watch was his most proud because the Apple Watch can save lives."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump administration reclassifies cannabis as less dangerous,GPT,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Attorney General Todd Blanche announced the reclassification of \""products containing marijuana that are covered by the Food and Drug Administration or that have received a state medical-marijuana licence\"" from a Schedule I controlled substance (simiilar to heroin) to Schedule III (similar to Tylenol with coedine)."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The reclassification is intended to increase research into the medicinal uses of marijuana, though it is expected to be challenged in court."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""This comes after the Biden administration recommendeda change in classification and after Trump signed an executive order increasing access to psychadelic drugs for medical treatment."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump administration reclassifies cannabis as less dangerous,Gemini,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Attorney General Todd Blanche announced the reclassification of \""products containing marijuana that are covered by the Food and Drug Administration or that have received a state medical-marijuana licence\"" from a Schedule I controlled substance (simiilar to heroin) to Schedule III (similar to Tylenol with coedine)."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The reclassification is intended to increase research into the medicinal uses of marijuana, though it is expected to be challenged in court."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""This comes after the Biden administration recommendeda change in classification and after Trump signed an executive order increasing access to psychadelic drugs for medical treatment."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump administration reclassifies cannabis as less dangerous,Grok,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Attorney General Todd Blanche announced the reclassification of \""products containing marijuana that are covered by the Food and Drug Administration or that have received a state medical-marijuana licence\"" from a Schedule I controlled substance (simiilar to heroin) to Schedule III (similar to Tylenol with coedine)."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""The reclassification is intended to increase research into the medicinal uses of marijuana, though it is expected to be challenged in court."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""This comes after the Biden administration recommendeda change in classification and after Trump signed an executive order increasing access to psychadelic drugs for medical treatment."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump administration vows crackdown on Chinese firms 'exploiting' U.S. AI models,GPT,0.0,0,0,5,5,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""The Trump administration has accused Chinese tech companies of running large-scale campaigns to \""distill\"" U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""AI models."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Anthropic has also separately accused DeepSeek and other Chinese AI labs of doing something similar with Claude."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""There is bipartisan support in Congress for a bill that would sanction those involved."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""However, experts have pointed out that distinguishing illegal distillation from normal usage will be very difficult, and with Trump's planned visit to Beijing in May, the actual enforcement could end up being shaped by diplomatic considerations."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump administration vows crackdown on Chinese firms 'exploiting' U.S. AI models,Gemini,0.0,0,0,5,5,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""The Trump administration has accused Chinese tech companies of running large-scale campaigns to \""distill\"" U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""AI models."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Anthropic has also separately accused DeepSeek and other Chinese AI labs of doing something similar with Claude."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""There is bipartisan support in Congress for a bill that would sanction those involved."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""However, experts have pointed out that distinguishing illegal distillation from normal usage will be very difficult, and with Trump's planned visit to Beijing in May, the actual enforcement could end up being shaped by diplomatic considerations."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump administration vows crackdown on Chinese firms 'exploiting' U.S. AI models,Grok,0.0,0,0,5,5,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""The Trump administration has accused Chinese tech companies of running large-scale campaigns to \""distill\"" U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""AI models."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Anthropic has also separately accused DeepSeek and other Chinese AI labs of doing something similar with Claude."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""There is bipartisan support in Congress for a bill that would sanction those involved."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""However, experts have pointed out that distinguishing illegal distillation from normal usage will be very difficult, and with Trump's planned visit to Beijing in May, the actual enforcement could end up being shaped by diplomatic considerations."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump claims Iran’s regime is fractured. The reality is more complicated.,GPT,0.0,0,0,7,7,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Despite President Trump's claims that Iran\u2019s leadership is \""seriously fractured\"" after it boycotted ceasefire talks in Pakistan, experts argue the Iranian regime is displaying unprecedented cohesion."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Following the assassinations of top leaders by U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""and Israel, the country is now operating under a unified wartime system managed by a diverse group of officials.New Supreme Leader, Mojtaba Khamenei, is reportedly in hiding and incapacitated, forcing subordinates to make decisions autonomously."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Iranian officials must navigate external pressure from the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""alongside internal pressure from hard-liners who oppose any diplomatic concession that resembles defeat."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Currently, Iranian negotiators are refusing to return to the table until the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""lifts its blockade on Iranian ports."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump claims Iran’s regime is fractured. The reality is more complicated.,Gemini,0.0,0,0,7,7,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Despite President Trump's claims that Iran\u2019s leadership is \""seriously fractured\"" after it boycotted ceasefire talks in Pakistan, experts argue the Iranian regime is displaying unprecedented cohesion."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Following the assassinations of top leaders by U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""and Israel, the country is now operating under a unified wartime system managed by a diverse group of officials.New Supreme Leader, Mojtaba Khamenei, is reportedly in hiding and incapacitated, forcing subordinates to make decisions autonomously."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Iranian officials must navigate external pressure from the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""alongside internal pressure from hard-liners who oppose any diplomatic concession that resembles defeat."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Currently, Iranian negotiators are refusing to return to the table until the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""lifts its blockade on Iranian ports."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump claims Iran’s regime is fractured. The reality is more complicated.,Grok,0.0,0,0,7,7,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Despite President Trump's claims that Iran\u2019s leadership is \""seriously fractured\"" after it boycotted ceasefire talks in Pakistan, experts argue the Iranian regime is displaying unprecedented cohesion."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Following the assassinations of top leaders by U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""and Israel, the country is now operating under a unified wartime system managed by a diverse group of officials.New Supreme Leader, Mojtaba Khamenei, is reportedly in hiding and incapacitated, forcing subordinates to make decisions autonomously."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Iranian officials must navigate external pressure from the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""alongside internal pressure from hard-liners who oppose any diplomatic concession that resembles defeat."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""Currently, Iranian negotiators are refusing to return to the table until the U.S."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""lifts its blockade on Iranian ports."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump claims ‘rigged’ Virginia vote as court moves to block redistricting map,GPT,0.0,0,0,1,1,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""In response to a Virginian vote to redraw congressional districts in a way that favors Democrats, President Trump took to social media to allege that the vote was \""rigged.\"" The redrawing, which has faced multiple legal challenges, including being blocked by Circuit Court Judge Jack Hurley Jr., could help the Democrats flip up to four Republican seats in the House of Representatives, if the results are certified."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump claims ‘rigged’ Virginia vote as court moves to block redistricting map,Gemini,0.0,0,0,1,1,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""In response to a Virginian vote to redraw congressional districts in a way that favors Democrats, President Trump took to social media to allege that the vote was \""rigged.\"" The redrawing, which has faced multiple legal challenges, including being blocked by Circuit Court Judge Jack Hurley Jr., could help the Democrats flip up to four Republican seats in the House of Representatives, if the results are certified."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,Trump claims ‘rigged’ Virginia vote as court moves to block redistricting map,Grok,0.0,0,0,1,1,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""In response to a Virginian vote to redraw congressional districts in a way that favors Democrats, President Trump took to social media to allege that the vote was \""rigged.\"" The redrawing, which has faced multiple legal challenges, including being blocked by Circuit Court Judge Jack Hurley Jr., could help the Democrats flip up to four Republican seats in the House of Representatives, if the results are certified."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,YouTube clips and a bare stage: How Justin Bieber captivated Coachella — and the internet,GPT,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Justin Bieber is on Coachella performance last week."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He simply sat on stage with a laptop and sang along to his old YouTube videos playing on a giant screen."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""While many loyal fans found this emotional and nostalgic, critics complained that the highly paid performance was lazy and felt like watching a boring video call."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,YouTube clips and a bare stage: How Justin Bieber captivated Coachella — and the internet,Gemini,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Justin Bieber is on Coachella performance last week."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He simply sat on stage with a laptop and sang along to his old YouTube videos playing on a giant screen."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""While many loyal fans found this emotional and nostalgic, critics complained that the highly paid performance was lazy and felt like watching a boring video call."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
Unknown,YouTube clips and a bare stage: How Justin Bieber captivated Coachella — and the internet,Grok,0.0,0,0,3,3,0.0,0.0,1.0,Major shift,,0.0,0,0,0,0,0.0,[],"[{""key_point"": ""Justin Bieber is on Coachella performance last week."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""He simply sat on stage with a laptop and sang along to his old YouTube videos playing on a giant screen."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}, {""key_point"": ""While many loyal fans found this emotional and nostalgic, critics complained that the highly paid performance was lazy and felt like watching a boring video call."", ""best_sentence"": """", ""max_similarity"": 0.0, ""status"": ""Missing""}]",
